review_id,text,label,label_id
92cb4767-823a-42ac-af0a-52809237e921,mau verifikasi lamaaaaaa bangeeetttttttt,negatif,0
72d82e05-64a2-47b5-b203-632323965498,setiap mau bayar cicilan dan mau lihat nomornya slalu ada aja masalah sama apk nya knp liat apk karna kartunya udh hilang dan setiap mau bayar slalu di update setelah di update bukannya makin lancar di gunakan mala akun kluar dri apk dan disuruh masukan nik gimana klo ga bawa ktp coba setelah nik di masukkan mala captcha nyaa loadingnya lamaaaaaaaaaaaaa kli ujung nya ga bisa bayar di update atau ga di update sama aja gda gunanya,negatif,0
722ff779-7dac-4646-b885-11f51fb4f0e7,bener ini aplikasi sebelumnya saya pakai jkn mobile buat kontrol anak aman aja cuma disuruh ganti pin aja tapi sekarang malah tiba gk bisa login dimasukin nik ktp yg terdaftar sam paswort jawabannya salah mulu klik lupa sandi gk dikirim otp gmana nih sdangkan desember mau dipakai dan sekarang pendaftaran rumah sakit diwajibkan menggunakan mobile jkn tolong sistem perbaharui seperti sedia kala,negatif,0
885b07c1-251b-4c34-850a-cfba1e9c5931,sangat sangat membantu sekali apk jkn ini,positif,2
42944fe8-ecfd-4472-a7c0-21c37728e566,gabisa send otp,negatif,0
6f1ba162-104f-4c0a-aef6-95e46b95b817,dapetin kode otpnya susah bet berulang2 gak dikirim2 smpe gonta ganti nomer tetep gak dapet2 kode otpnya,negatif,0
81e441e5-71b1-44d0-a3c6-ec42ac4ee769,apk pemerintah selalu buruk gak bisa daftar bukan mempermudah gak ada yg bener,negatif,0
dcd03cf8-327f-48a7-8e8b-09519c697476,gimana ini eror terus mau ambil antrean rujukan sedangkan di rs ga bisa manual dari kemarin,negatif,0
1ffecb5e-0956-4819-8d5e-05805179417c,fasilitas pindah faskes mudah digunakan,positif,2
2605a45e-dc24-4dbb-910a-c2118840c5fc,baik sangat membantu,positif,2
2fec5222-6a2d-4a3c-b8fd-ad32c65f33ac,kalo lupa sandi minta verifikasi sms smsnya ga masuk dipersulit kenapa ya,negatif,0
409c1816-d38c-4532-89e0-d20ff8e58787,mau nyambung kan auto debit muter muter gak jelas akhirnya gak bisa login,negatif,0
dc2ea80f-d33c-4d0d-bd3a-60b79e348b13,tolong dong ini mau verifikasi akun lewat sms tapi mau masukin nomor hp gabisa karna nomornya cuma bisa diketik 4 angka doang sedangkan nomor hp rata 12 13 angka,negatif,0
9c094d5e-508c-4344-8190-a618179e436c,kenapa sekarang ga bisa di screenshot,negatif,0
7360d587-1af5-4d63-a805-83defd7ec393,berguna tidak berguna sih ini app saya selalu daftar online di rs tapi harus lapor lagi ke admin selalu ketika saya sdh daftar online sampe rs kuota selalu penuh dan alhasil pulang tangan kosong terus gunanya ini app buat apa kalau sdh daftar online trus harus lapor ke admin buat daftar lagi mending sekalian dftar offline aja kalau bgitu buang buang data aja,netral,1
5b4c46c8-62de-4963-bf7c-c7b401e34bdd,aplikasi terbaik,positif,2
9fc6b90d-0c29-49ae-b5cb-2746f1e8c884,kenapa jkn mobile eror buat cek peserta gak bisa,negatif,0
da2c0119-18c7-45e2-ab06-8906e1f382ac,tolong perbaiki lagi apk nya masa tiap mau verifikasi wajah selalu gagal,negatif,0
b3eecb32-8783-40de-b75e-7ee94e26b3e8,memuaskan sekali,positif,2
2462bb0b-0191-4acd-8fa8-9f94b296e308,kenapa pula bpjs ini captcha nya ga keluar2 loo pas mau login btw saya ada di luar negeri jadi bisa dipake ga ya,negatif,0
d6031093-cd5c-40b1-a9d2-0d66d9cb7910,sangat membantu tapi sayang ini kenapa aplikasinya hilang tanpa ada pemberitahuan,positif,2
d3250f93-beb5-4e42-a2ec-be149bf38b7e,bermanfaat sih tapi poli nya gak banyak kayak fisioterapi juga belum ada terus untuk bagian ispa juga belum ada jadi harus manual,positif,2
455aa841-39a6-4846-8af0-81c098623255,kenapa dengan aplikasinya saat ini kenapa sering error tolong di cek kembali,negatif,0
24e6a08f-0b63-40db-bd25-68f30c1ecb34,aplikasi pemerintah gini amat sih mau dapetin kode otp aja lama nya minta ampun malah kagak muncul muncul ini developer tolong di perbaiki dong jangan update apk tapi gak di fiks bug nya,negatif,0
003685ee-0b79-4040-b1a5-7e5f3deb1011,untuk verifikasi wajah kameranya ga simetris tolong diperbaiki,negatif,0
cee959eb-ea37-4c9c-ad67-88e9fe4d853d,verifikasi wajah dihilangkan saja sulit banget sampe 20x gagal mending pake pin password aja mau antri mewajibkan isi web skrining tapi sering berulang seperti ada cache tidak dihapus sangat menggangu flow,negatif,0
53524169-6126-4446-bbb3-57e7b45867d7,kasi bintang 3krna masih ada kendala jkn tidak bisa di buka di saat di butuhkan,negatif,0
3c0a7f0c-49b7-4b3a-b9cc-cc414bdcd0ee,masih sering tidak keluar no antrean sedangkan kalau diulang drespon dengan kata kata pendaftaran hanya satu kali saja padahal no antrean belum diberitahukan ke pelanggan solusinya bagaimana,netral,1
5ddfe9d2-4d0d-47ed-bee6-4d71f3b43ae7,aplikasi buruk bintang 1 pun tak layak,negatif,0
f36b2a6d-240a-4323-a50b-0d3a8822a9e9,otp yang melalui nomor hp tak kunjungan ada selalu gagal pendaftaran,negatif,0
cc24b9dd-1ce0-4891-89db-92af6ee0b799,lumayan daripada lumanyun,netral,1
8e1d36f5-483a-4adb-aaff-4bef8a0d302b,terimakasih aplikasi ini sangat membantu masyarakat terimakasih untuk seluruh pemerintah yang terkait,positif,2
0088ed83-83c5-410e-b082-69af5f15a01d,pelayanannya sangat memuasakan,netral,1
43e7b16f-838d-4aad-8721-645d2c085446,saya baru pertama kali download jkn tapi kok nomor hp saya tertulisnya sudah dipakai sama org lain ya,netral,1
7462e753-ee83-4044-9c43-6309c51a6319,sangat membantu tidak perlu ke kantor,positif,2
4791b049-1020-46ba-9398-d1142f0e7bea,lumayan lah memmbantu tpi masa aneh aja min tau tau nggak aktif untung di cek tdi mau kontrol malah kartu nggak aktif dan harus reaktifasi smoga pelayannya kedepannya lebih baik lagi amin,positif,2
1fcaa50d-e20c-40d8-9cbb-e881cee0304f,untuk pembaruan tiga aja dulu,netral,1
ecfa3dd8-5351-4484-94ff-09f7e26b3679,apl ini sngat brmanfaat skali dan mudah digunakan,positif,2
5a4e011a-694d-4cfe-a3f5-94808bc7c169,masih banyak kekurangan dan kekurangan yang paling menyebalkan ketika ada pengupdate tan sistem google play store semua bio data yang sudah tertera menghilang dan tidak tertanam dalam aplikasi ini dan harus membuat lagi bio data baru itupun jika hafal ingat kata sandi bagaimana jika tidak ini masalah besar jika memang aplikasi ini penting bagi fasilitas kesehatan tolong dibenahi kembali jangan sampai bio data yang sudah tertanam lalu terhapus kembali terimakasih,negatif,0
638a0ae6-ff93-4985-85f1-e4d884e5befe,mau batal antrian periksa tidak bisa,negatif,0
b8f2e51a-02cc-4383-b17b-a70fb7497856,email bener no hp bener pw bener tetep gak bisa login piye toh,negatif,0
808e7dcf-1348-4b3a-aa0b-319f6180d37b,bukannya mempermudah malah mempersulit tidak bisa memverifikasi wajah susah banget aduhh bikin stress,negatif,0
f6861eca-8332-46b5-9349-38e7d1f0b622,mohon untuk di perbaiki bug bug nya seperti rawat jalan gaada barcode no antrian nya sama nomer rujuk nya jadi blank mohon untuk di perbaiki ya terimakasih,positif,2
a6a054d8-ef71-4b47-8dd5-e630f2fe4875,app pemerintah gak ada yg beres kirim otp lewat sms sampai 1 tahun tdk masuk payah,negatif,0
d6b0090e-cf5c-4105-b154-cdb895d46df0,gimna mau orang instal daftar ajh nunggu notif sms gak dateng2 jelek banget yang buat aplikasi wajarlah reting orang jelek males malah instal mau daftar susah,negatif,0
86f96589-ab98-4005-ac38-44bd8e28e472,alhamdulilah masih di beri kesehatan amin,netral,1
f42a7110-6a11-49a5-aff2-c612234e1ff2,nggak berguna,netral,1
fd6c7bf9-e887-40c4-81bb-f122e2241adb,aplikasi tiba tiba error semua gk bisa,negatif,0
5bc6b4b9-fdfe-4ca4-9daa-05c72a32285a,setiap saya log in kenapa tulisannya seperti ini perangkat ini sudah dipakai 3akun berbeda jdi gak bsa log in terus solusinya suruh telfon call center bpjs tp apa bisa selain call center bpjs biar bisa log in lg,netral,1
271ca0a6-8df5-4523-8f26-ef0352cee5db,semoga selalu dimudahkan dan dilancarkan tidak dipersulit ini itu lah aamiin,positif,2
48c164d9-d350-4c76-ae47-b29e0ede7d53,apl minta di update terus tapi kalo mau masuk sulit minta nomor nik paswort capcay dll,negatif,0
7e4865c8-29b5-4cc5-a550-8106dfa95f20,mantab,netral,1
6f58c149-0135-4a6e-b687-b7bdc4b90b8e,tolong dong kalo untuk perpanjang rujukan dibisain langsung lewat aplikasi mobile jkn kalo gak sadar lupa masa rujukannya abis repot banget udah jauh dtg ke rs rujukan harus balik lg ke faskes 1 minta perpanjang repot bgt ngantri lg bawa anak kecil nyatu lg barengan org dewasa yg sakit,negatif,0
55c119bb-11a0-4e79-8e80-3f1a823fa868,hallo ka mungkinn bisa bantu mjkn aku udah gak bisa lagi login karena udahh 3 nik yg di pake untuk login padahal waktu itu cuman niat membantu sesama pasien tapi malah aku udah gak bisa login lagi d aplikasi mjkn karena udah 3 nik yg terpakai d satu aplikasi mungkinn bisa d bantu atau d berikan jalan keluar mungkin supaya aku bisa login lagi pake akun aku sendiri semoga d respon,negatif,0
1b83152e-a9b0-4154-8808-88ed47440f45,aplikasi sialan nyusahin orang miskin,netral,1
90e31ef4-6737-44cc-8e47-da798b092d0e,knp selalu susah buat verifikasi y sy mau daftar autodebit y tp ko susah y verifikasi no hp y help me dund awalnya verifikasi email harus sinkron dengan email pertama daftar dah gtu lama banget nunggu kode otp y,negatif,0
38954287-0336-4daa-8824-c6e834abf4b0,minus logout otomatis jadi setiap mau masuk harus login dari awal,negatif,0
ffaae282-82fa-4a0c-9794-d3b94c52997e,min baru aj update tgl 26 des 19 tgl 29 des 19 eh tgl 10 januari 20 disuruh update lg klo ga di update aplikasi g bs kebuka npa jd kyk gini sih aplikasi jkn ribet bgt sebel bikin kesel aj 7 8 2025 mau masuk ke jkn tiba ko log out sendiri ya udh masukin nik pin yg bener tp dibilang salah terus aplikasi jkn npa tambah ribet sih,negatif,0
12739ef8-41c5-4860-b366-baf8ce9d25c2,saya tidak bisa melakukan pendaftaran pelayanan antrean faskes tingkat pertama ataupun faskes rujukan tingkat lanjut mohon untuk segera diperbaiki,netral,1
a57dcb8b-cead-49c6-856d-799c456d676a,kenapa ya promp untuk kirim kode verifikasi ubah nomor agak muncul kemarin ubah nomor lewat wa pandawa malah nomor orang lain yang didaftarkan duh ribet nya mana antriannya lama lagi,negatif,0
20af2797-8501-4996-8bf7-14341be21c5b,captcha muter doang gak muncul2,negatif,0
e7082243-e33a-49ab-a03f-65de42693e2c,susah askesnya di pendaftarannya udah frekuensi wajah malah offline,negatif,0
1e0d3f70-27f8-47b7-81aa-3f67a2bbaaef,verifikasi nomor hp 1000 tahun,negatif,0
3861b2f4-e6f8-46c3-9422-8ccfa49e1b96,apknya error hp gak diapa apain gak bisa dibuka katanya hp di root,negatif,0
ad303990-09cc-46d7-9fb4-2aae3586c801,masih terlalu banyak bug terutama pada jaringan,negatif,0
d3baae7d-a449-4447-b2fc-bbb2528b6378,mantap tidak di persulit,netral,1
a2fef1f0-0b9e-48a5-8219-aeabc7ea4feb,apk nya nge bug mulu mau masuk keluar sendiri terus harus 2 3 kali klik baru masuk terus mau dipindahin paskes nya susah ada bacaan cek kembali koneksi gps anda terus,negatif,0
39596d62-192b-454b-ab90-704e17b3dc5d,saat proses face verif perlu dibenahi padahal wajah sudah didalam kotak tapi masih saja merah entah apa yang bisa bikin triger cepet,netral,1
b1069abb-5b99-4507-ba08-81290f915dea,saya mencoba daftar tapi tetep gak bisa dibagikan no hp padahal diakun google bisa dan itu juga sama aja tapi kenapa pas no hp dipersulit,negatif,0
65ce5f31-16b3-41db-a852-1fd7b9cad9f0,kenapa gagal terus setelah isi nik,negatif,0
44d6226c-d15b-4185-b4a4-c70599faa530,udah verifikasi email kok pake verivikasi nomor telepon segala ehh tuh verivikasi nomor telepon error mulu dah satu kali verivikasi dan itu berhasil ya udah gak usah pake dua kali mana yang satunya ribet bgt,negatif,0
914e1263-40d0-4b47-ac36-1b24e9e9333b,sekarang lebih dipermudah dalam pelayanan kesehatannya,positif,2
a5a9f70d-e33a-4580-b3dd-540f62f2f537,malah tambah mempersulit,negatif,0
bc870b70-140b-4474-aea4-5ce70a70f83a,terimakasih atas pelayanan yang baik,positif,2
78689e5c-ecd0-44ff-9b86-dabe895686fc,gabisa di instal,negatif,0
1828a787-4245-4656-b32e-38eff5a98fc1,ini kenapa aplikasi ga bisa dipakai ya udah dihapus cache masih juga,negatif,0
556f068d-7c23-4343-9629-0d832af9a642,apk jkn yg sangat sangat membatu terbaik,positif,2
4bc50d6b-91c8-4945-a85e-02e0c679f3c3,ngoweeerrrr,netral,1
3f809a0d-1bd2-4415-8a2a-02e901dcd8ee,1 aplikasinya sering error 2 mendaftar layanan di faskes maupun faskes rujukan sering gagal 3 setelah berhasil mendaftar layanan tidak ada bukti atau no antrian yang muncul tidak ada menu khusus untuk melihat bukti bahwa kita sudah daftar tolong diperbaiki segera,negatif,0
f36c337f-149c-495e-9028-d26413babbf2,mohon maaf ini jknny tidak bisa log in bisa di bantu,negatif,0
84565529-ad60-4489-98d6-ef0eadbbc5f5,udah coba beberapa kali tetep kode otp gada masuk lewat sms kalo lewat google masuk walaupun cukup lama,negatif,0
97a5c5c8-eafd-4127-bfd4-06a68f8cbd0d,baru mau gunakan ga tau bs ga tau ga bintang 3 dulu,netral,1
de296857-4c65-44d8-98b1-bbc9822acea5,aplikasi ga guna kode otp ga masuk masuk,netral,1
a7283db5-8248-4743-85ab-a38b6b47e294,min tolong bantuannya saya tidak bisa log in ke akun mobile jkn saya dengan alasan hp sudah digunakan lebih dr 3 no ktp yg berbeda,negatif,0
9daf086e-719c-495b-bc59-52792bd2db58,sangat ok,positif,2
3ac3bfa3-96d0-4013-80f2-7fbeaf1a97ea,knpa gak bisa di buka,negatif,0
5c8e83e1-007b-4b65-adaa-220ae3f9511e,aplikasinya kurang update masak mau ambil antrean baru ga bisa malah masih terdaftar antrean bulan sebelumnya,negatif,0
28daccbf-6e94-44b2-ac25-b92a90d1c9ac,setelah di upgrade malah leg susah buka nya,negatif,0
d0414391-7b35-483a-8a14-3ceca64bf921,pendaftaran online tuk faskes sulit smnjak di rubah online,negatif,0
4276d478-a403-4d02-a7f5-0344d03683f0,gak muncul pripilasi ke sms,netral,1
60073c41-0a5f-4adf-9d9f-5acc8191324e,jelek ih pas daftakar sebelum kontrol tulisannya harus ambil d hari yang sama tapi pas udh ambil di hari kontrol sistem tidak valid atau kadaluarsa tanggalnya jd gimana ini,negatif,0
be5d558f-4433-430a-8902-3db4f53d3a22,ambil nomor antrian ribet mau check in gak bisa masih muncul rujukan yg bulan kemarin,negatif,0
660eb38d-3db2-4eff-9e62-d68e5470bd3c,coba dulu,netral,1
f955dc4f-fc17-4050-8a3f-769d5461aee2,selalu logout sendiri saat mau login ulang selalu password salah tiap login harus ganti password tapi udah berhari hari captcha tidak muncul,negatif,0
2515353a-cae5-4ecc-9237-1892fe83c13f,kenapa habis update malah akun ke log out,netral,1
2f22d289-68fc-470d-accf-30a5c67d31ab,ini kenapa nggak bisa masuk ya harus ngulang dari awal lagi,negatif,0
7a0bfbdf-68ae-4a87-a863-704ccb492812,udh masukin nomer 5 kali tpi sama sekali belum ada sms kode verifikasi,negatif,0
12237f83-77c2-4492-8560-3da554036e3d,update lagi,netral,1
3bd61233-920b-426b-8822-ab394ffec1f6,terimakasih jkn sangat membantu keluarga kami dalam berobat semoga masyarakat indonesia sehat terus dan kalau sakit di permudah dalam berobat aamin,positif,2
2581ba6c-2eca-4d60-8171-4cf7b607a8a1,kenapa susah banget login min ganguan mulu,negatif,0
8df738b1-d339-42ab-ba41-59980bec9341,ini bagaimana suruh update tapi sekarabg gk kompatibel sma hp saya,netral,1
77b67e88-8544-42a8-b7f1-675e31376781,apaan sih app ini nomer belom pernah dipakek katanya udah ada yg pakai giliran pakek nomer lain smsnya ga masuk mau daftar aja sulit banget kayak gini aja rakyatnya suru daftar semua emang bisa ngehendelnya apa ga down tu server konoha konoha kocakkkkkk,negatif,0
a97ebc98-eace-4aa7-8cd7-d28ef43976a8,cukup captcha sulit dilihat dan salah beberapa kali baru bisa,negatif,0
e92160ba-b034-45a7-aeac-a14b33d25058,mengapa gangguan terus ketika mau kirim otp padahal koneksi bagus tolong bantuannya,negatif,0
5e72ed4b-bc4b-47c7-8e24-e434f9896fee,kebanyakan bug gg jelas verifikasi muka aja masih gg memadai akhir nya tetap pakai pin password,negatif,0
815df9d2-5856-49b8-a789-6c4c1c8c9da0,aplikasi apaan ini kode verifikasi nggga ada udh 3 kli krim ulang ga ada buruk kli aplikasi nya ketinggalan jaman,negatif,0
ebd94cec-070e-49f6-818c-b7ecbcd6b696,kenapa harus autodebet sih itu kenapa gak ada tulisan non autodebet aja pilih non bank gak bisa lagi kemarin udah masuk ini saya mau nge check va nya buat bayar malah gak bisa log in astaghfirullah gimana dong,negatif,0
bc366209-bd35-4a14-acbe-119beafa3d4d,pendaftaran otp sms tidak masuk nunggu sampe 1jam gak masuk selain otp gmail cepet otp nya eh lupa inikan jkn bpjs kan,netral,1
9dd44b91-26e8-4720-a7f0-c2e2b531ea3d,sering eror jaringa hilang tiba tiba tagihan yang sudah lunas tetap muncul,negatif,0
bb89a4b5-06cd-4e21-8151-647a6822af63,alhamdulillah lumayan bagus,positif,2
0aa6adc5-a726-4558-8c93-a6e648a989bd,woy buruan perbaikin error gk bisa check in,negatif,0
8d542f55-227d-4e62-9f62-7d8d86d9df40,kenapa suka logout yaaa sama riwayat pembayaran knp ga update masih 2023 tolong tingkatkan lagi,negatif,0
8bb089ba-20c9-4092-8880-ad3a9d0d6847,butuh mencoba,netral,1
7bb39b48-59a7-437a-9433-847a2fd4ad23,ada apa dengan aplikasi ini sayang gak bisa masuk ke akun saya padahal nik dan password sudah pas saya merasa kecewa dan tidak nyaman,negatif,0
de427be5-da74-4c97-8bec-ce970440ee36,ini kenapa ya riwayat pelayanan tidak bisa di screenshot sedangkan perusahaan di tempat saya kerja butuh bukti screenshot riwayat diagnosa dari aplikasi ini,negatif,0
3e8ed42b-783a-4302-8951-49098bfdbdf7,aplikasinya udah bagus sih tapi masih ada yang bikin sulit ketika kita daftar dan buat sandi itu bisa pakai spasi tapi ketika masuk spasinya ga bisa dipencet ga keliatan harapannya untuk kedepannya bisa segera diperbaiki,netral,1
104fdae1-be74-47bd-ac91-88824dd0c648,bagus untuk era modern,positif,2
94a5f6cd-be9c-4845-83fb-f759cf4a46ac,sampai pulsa habis puluhan ribu gabisa daftar gabisa dapat pesan kode otp email aplikasi tidak berguna,negatif,0
5cd47ab9-3076-4ac6-b5e2-d3f77b0b0a78,kenapa ga bisa buat antrian online gangguan mulu,negatif,0
f0460edd-bca5-41b8-b761-224eeb9df16b,mau verivikasi kode otp no hp di tunggu2 tidak ada pesan masuk gimana caranya mau verifikasi capek lemot sekali,negatif,0
c9024b2f-17e4-4158-8862-8e714a9636a0,aplikasi payah,negatif,0
71c8cdac-5e18-495f-95c8-c7bc078396dc,knp susah login nik ktp dibilang salah nomor terus pdhal no yg dimasukkan sdh sesuai ktp,negatif,0
3e569eaf-c172-49e2-bf56-59ab8e1980c5,nda bs login,negatif,0
8a015396-23c1-48c8-8104-332215ba2b4f,terlalu banyak problem login,negatif,0
23832717-bd31-4e1c-9db4-5d9645df5847,ini gimana sih disuruh verifikasi nomor telpon udh dimasukin katanya bakal di kirim otp kok gak ada terusss otp nyaa,netral,1
e5fb6b28-a91b-4487-bfa5-8b348fe66abb,aplikasi lancar dan mudah di gunakan,positif,2
d696611d-4c79-43f1-9f4c-2f19234497db,menunggu otp 10 x 299 tidak juga masuk masalah lagi,negatif,0
beca5943-48cf-4cf1-9fbd-cf5367957a09,maintenance smpai 2 hari sulit untuk masuk pake wifi pdhl ya tp aneh mohon dibantu kenapa nih,negatif,0
07a07629-afd3-4894-918c-50e5846f8005,mau daftar antrian pada hari minggu tidak bisa padahal daftar antriannya buat besok hari senin gini2 amat program pemerintah padahal tiap bulan selalu bayar,netral,1
578f6d10-c46a-4681-99ec-0f0d3e1331aa,eror terus isi data sudah benar di anggap salah gak berguna buang buang waktu saja,negatif,0
214fd66d-e04e-4398-84c7-c34c9ca1e1ae,ok mantabbb,positif,2
5603e4f2-5720-4cee-90a6-1a45a31fc7a8,praktis dan sangt membantu,positif,2
1d8c9993-e940-4db0-b068-b2106f271853,eror mulu perbarui napa woi orang mau berobat jadi susah,negatif,0
5b637e4d-7dc8-416d-a82a-9617dde67f0d,gak bisa verifikasi kode nomer,negatif,0
065c04b3-338f-4e54-8f45-e8130c317250,tolong ini jaringan gua bagus tapi im say sorry kalau ruangan server kalian jelek minta tolong di upgrade lah ruangan data kalian server kalian jaringan gue bagusloh knp mau login mau daftar susah teknologi dh canggih di jaman skrg knp hal seperti ini spele bgt di lakuin,negatif,0
b946ac90-69ea-483d-8969-79c8e512e625,minta tolong dengan sangat aplikasinya kenapa saya dibilang offline mulu akhirnya saya coba buat ulasan ini kalo memang saya offline tidak akan terkirim saat ini 23 mei 2025 pukul 23 30 padahal selalu saya update aplikasinya sering saya buka,negatif,0
eda88604-4af7-4d1b-95d5-9a4be6d92ff9,layanan digital bpjs terbaik,positif,2
182c256b-c897-4312-9452-63bdda956bdb,tidak bisa menambahkan anggota,negatif,0
82feb319-cd8c-4a1f-9028-a014a9047f66,baru kali ini saya menggunakan aplikasi yg malah membuat saya bingung mau daftar ke r s malah keluar pesan sudah terdaftar tapi nomor antrian tidak muncul mau tanya ke aplikasi ga ada yg bisa dihubungi,netral,1
fd5aed13-727b-4704-b385-a92418b5bf20,login nik pass udh bener malah gagal 3x tuh gmn coba ganti pass bisa ganti dengan nik yg sama giliran login gbsa jugaaa ampuun aplikasi pemerintah tuh bener2,negatif,0
47a98090-b536-4b70-a5c2-d80c32fba94d,apk gembel setiap mau d buka selalu update dikit2 update cape bgt,netral,1
3bf1fa5c-3307-46ac-808a-35d349a63c34,kode otp nya kenapa gak muncul ya padahal kartu prabayar aktif,netral,1
115cfdac-700a-46a1-8ac8-4e7517445409,waktu itu udh daftar skrg mau masuk gak bs2 buang waktu dan bunga kuota aja gak rekomen kode ottp berkali2 gak dikrmn lwt sms,netral,1
4865a010-ab6a-4924-af89-09350b4eb834,sudah di masukkan nomor yg benar tapi kode verifikasinya belum masuk2 sdh ganti nomor sampai 3 kali hasilnya tetap sama,negatif,0
d25bebf4-d7d0-49eb-a295-86c3e81bb547,susah daftar nya verifikasi sms nya ga keluar keluar,negatif,0
47d73edd-4469-4169-8a5e-9891ed8071c3,setengah jam nungguin kode verifikasi ga dikirim2,negatif,0
2fa4b27c-6a5d-4d7f-a3fd-15479a22aad7,kenapa kode tidak muncul di sms,netral,1
a1c49a40-6493-4c5e-bfa5-965fe4f41fd0,sangat membantu utk rujukan ke rs kelas a,positif,2
8f73a84b-199d-4c00-81c2-40551a6733da,ini aplikasi knapa sih anjir mau daftar aja susah dan ribetnya minta ampun apalagi pasngirim kode otp no verifikasi nya udah di coba berkali kali gak lo kirim2 anjir alesannya jaringan buruk klo gk niat mempermudah pasien jangn di persulit daftarnya dong,negatif,0
8e40bc9e-7088-4a0e-a32f-0afaaccef289,daftar riwayat pelayanan kesehatan nya yg muncul hanya 1,netral,1
d1cf960a-922b-41be-8445-27872a8e328b,saya ga bisa login karna lupa sandi tolong lah jum at ini saya usg gmn kalo ga bisa login kek gini,negatif,0
57b9ffaa-a479-4a59-ac06-dae389ee5469,udah lama gak login setelah mau login gak bisa pilih lupa sandi otp gak ada balasannya terus ganti no hp sama aja padahal dulu dengan nik yang berbeda tapi no hp sama bisa sekarang makin sulit,negatif,0
0630ce8d-eabb-414b-a05b-5d0efac1400b,aplikasi payah mau masuk aja baru kode captcha salah terus padahal mata gue gk minus tuw masukin kodenya,negatif,0
abcf1eac-138c-431c-be5c-14e75a6e9528,terlalu sering update apk disuruhnya kuota tidak terlalu cukup jika sering adanya update apk,netral,1
798a7b60-547b-480f-a6cd-eca60a9382ed,alamat di kartu bpjs gue di apk jkn salah woooi udh di perbaiki lewat pandawa masih aja tetep bgtu lagi ga di rubah aplikasi nya ga jelas banget optimalin lagi lah nih aplikasi nanti gue mau berobat malah jd masalah gara2 alamat di kartu sm di ktp beda,negatif,0
95cce916-5de0-4d20-aa57-b3cdc8ae3ffc,lumayan membantu gak ribet lagi,netral,1
8439d495-5beb-4271-9d4a-21916d3ebba2,jkn mobile tiada hari hari tanpa gangguan antri saat konfirmasi di rs selalu tersendat karena sistem yg selalu gangguan error dan error melulu mohon di perbaiki sistem nya,negatif,0
96390d9b-763a-4f71-b075-d12cedda1bf8,suka lemot,negatif,0
2a2ecac8-1e9f-4e8d-8dea-5caaf982e382,kenapa ya aplikasinya gak bisa di buka pas di buka langsung mental keluar sendiri padahal dulu udah bisa di pake sekarang mau daftar online jadi gak bisa aku kasih bintang 5 aja biar bisa d buka lagi,negatif,0
7a18a8f5-a95e-45fc-adaa-9572803a9859,dipersulit saat mau verifikasi pdhl betul sudah arahan nya tp selalu diulang ulang,negatif,0
38bc162b-ecca-466f-a399-92eaf24bc669,kode otp no hp tidak pernah d kirim gmna mau masuk kalau kode otp nya ga ada,netral,1
c52aba25-75c1-4452-b937-3f6f0ccc3cf7,aplikasi mudah digunakan,positif,2
8ea90573-2f51-482c-9010-2b6358116425,ini gi mana sih saya lupa pasword tapi mau ganti kode verifikasi nya gk masuk sudah berulang kali coba lagi udah mau ganti pake nomer lain malah tidak bisa harus pake nomor yg terdaftar,negatif,0
e0d5328e-3140-40f9-8ac4-88d9fc22d4dc,tiba2 terlog out lupa password tapi pas mau direset capcha salah terus,netral,1
3585b9af-86a1-4ce3-985b-1aa995281db8,mau daftar antrean susah banget selalu gagal tolong diperbaiki lagi aplikasi nya terimakasih semoga semakin mempermudah,netral,1
3fb8dae4-25d5-4d34-972f-e845eda31793,kenapa setelah pembaharuan selalu saja suruh login tolong diperbaiki kasihan orang tua yg ga paham,negatif,0
749b6e42-ac7b-4e52-9c81-12d542b9788f,kenapa tidak bisa di buka,negatif,0
7bf81d7d-5407-4b3a-8dab-6b25d8291935,kode verifikasi ga masuk2,negatif,0
6ae293ce-08ff-4756-9964-73226ca5a8b6,aplikasi gk jujur nomer nik pasword n cache dah bener masih ja gk bisa login dasar busuk,negatif,0
b46a359d-1ead-4d79-872c-8b14a03a57f5,saya daftar mengulang lebih dari 4 kali lalu di saat menunggu kode otp sms tidak kunjung ada sampai seharian pun tetap tidak ada padahal kondisi jaringan baik tolong di perbaiki saya sangat kesusahan,negatif,0
ac2b3101-2d34-4364-b155-c8767d3b4963,kenapa setiap mau daftar masuk gak bisa di nomor telfonnya gal dapat kode verifikasi,negatif,0
f5d9dd7d-e3e6-4d80-9392-cf963a9ca6bd,mau daftar dan verivikasi nomor telepon aja ga dikirim kirim otp nya kacau,netral,1
78ca7bd6-24c9-4dc4-afd3-3ea1616086a2,lumayanlah gak perlu ngantri,netral,1
f69ed959-f180-4fe7-a997-074182d039b3,pendaftaran susah,negatif,0
68c2e808-fba2-4dd7-8644-5167e6b6df27,kenapa pas sya mengambil antrian online gak bisa malah data rt rw nya malah hilang,negatif,0
d211974f-4c5a-4bd2-93f7-f52a30b0acf7,saat pertama daftar memang susah kode tidak mau masuk tapi setelah menghubungi pandawa dan mengganti nomor kode verifikasi berhasil masuk,negatif,0
783c6d95-9cb8-4873-9bf5-d1c224f7f237,kode otp tidak masuk2 padahal sinyal aman nomer sudah benar,netral,1
